"Name","ID","Partei.x","Alter","Bezirk","Kalenderwoche","Anzahl"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","4","3"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","2","2"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","17","5"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","28","4"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","18","5"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","19","4"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","21","2"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","22","2"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","10","6"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","29","2"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","30","1"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","9","3"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","17","3"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","33","1"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","34","5"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","20","3"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","5","6"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","24","2"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","25","2"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","26","4"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","8","2"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","32","2"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","11","5"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","12","5"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","31","3"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","13","2"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","2","2"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","3","4"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","4","4"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","14","3"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","6","7"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","7","6"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","15","6"
"Katharina Kucharowits","109310122","SPÖ",40,"3G Niederösterreich Ost","16","4"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","29","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","31","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","32","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","34","5"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","1","2"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","30","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","28","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","6","5"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","7","7"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","2","5"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","33","5"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","10","3"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","11","5"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","8","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","9","2"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","27","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","14","4"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","15","5"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","16","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","3","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","4","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","5","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","19","7"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","21","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","22","5"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","23","4"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","24","3"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","12","7"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","13","4"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","17","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","18","6"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","20","7"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","26","5"
"Lukas Hammer","256221937","GRÜNE",41,"9F Wien Nord-West","25","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","17","3"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","30","2"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","10","6"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","18","6"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","29","3"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","9","2"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","15","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","11","6"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","13","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","14","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","4","5"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","31","5"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","32","3"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","3","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","20","6"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","21","1"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","22","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","19","5"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","23","7"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","24","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","16","3"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","12","1"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","28","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","8","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","5","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","6","5"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","7","2"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","2","6"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","34","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","26","4"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","27","3"
"Markus Koza","8,1E+17","GRÜNE",53,"B Bundeswahlvorschlag","33","1"
"Martin Engelberg","111102286","ÖVP",64,"B Bundeswahlvorschlag","16","1"
"Martin Engelberg","111102286","ÖVP",64,"B Bundeswahlvorschlag","15","2"
"Martin Engelberg","111102286","ÖVP",64,"B Bundeswahlvorschlag","13","5"
"Martin Engelberg","111102286","ÖVP",64,"B Bundeswahlvorschlag","26","1"
"Martin Engelberg","111102286","ÖVP",64,"B Bundeswahlvorschlag","12","5"
